name,category,town,rating,has_nonheritage,total_score,level,score_rating,score_review,score_positive,score_culture,score_photos
万城万充汽车充电站(南海区富盛广场),公园绿地,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
广东电网充电站(文翰湖公园停车场),自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
西樵镇简村李家队祠堂,自然景观,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
南海市里水镇新林村委会桥星村民小组,其他,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
万城万充汽车充电站(南海区顺联桂城商业广场),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
万城万充汽车充电站(南海区盐步百信广场),公园绿地,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山市南海区里水镇新联村桥星股份合作经济社,自然景观,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
重庆鸡公煲(万达广场佛山南海店),自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
乐思蜀（罗村益田假日广场店）,公园绿地,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
丽途国际公寓(佛山新凯广场金融高新区地铁站店),自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
招大党建主题公园,自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
万城万充汽车充电站(南海区保捷广场),公园绿地,九江镇,0,False,38.0,低,60.0,0.0,50,0,0.0
万城万充汽车充电站(南海区享誉广场),公园绿地,九江镇,0,False,38.0,低,60.0,0.0,50,0,0.0
万城万充汽车充电站(南海区长盈广场),公园绿地,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
街电(城市便捷酒店佛山狮山广场店),自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
大C柠檬茶室(佛山中建广场店),自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
风水文化馆,文化场馆,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
富寿公园-公共厕所,公园绿地,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
大冲诚信公园,自然景观,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
千灯湖环宇城篮球公园,自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
万城万充汽车充电站(南海区腾大通利广场),公园绿地,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
万城万充汽车充电站(南海区大沥金顺隆广场),公园绿地,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
星巴克(九江信基广场店),自然景观,九江镇,0,False,38.0,低,60.0,0.0,50,0,0.0
罗行社区综合性文化服务中心,其他,丹灶镇,0,False,38.0,低,60.0,0.0,50,0,0.0
来电(艾秀造型城市广场店),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山市南海区桥义金属有限公司,自然景观,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
园艺国际公寓(佛山金沙洲万达广场店),自然景观,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
世美堂文化馆,文化场馆,九江镇,0,False,38.0,低,60.0,0.0,50,0,0.0
顺联公园里(季华东店),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
海底捞火锅(南海万科广场店),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
白沙桥社区,其他,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
子曰礼茶居(盐步百信广场店),公园绿地,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
玹元堂健康文化(佛山市大沥店),自然景观,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
南海影视城店-亭,自然景观,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
欧阳氏宗祠,自然景观,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
夏北中心公园-篮球场,公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山讯飞文化传播有限公司,自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
城市广场警企联防,公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
广东金桥百信(佛山)律师事务所,自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
桂和公路与雅瑶立交桥交叉口,其他,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
文教路与铜锣湾公园路交叉口,公园绿地,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
北方家宴(万科广场佛山南海店),自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
怪兽充电(维好客便利店城市广场东北),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
怪兽充电(杯子红西餐城市广场分店),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
怪兽充电(格林沃德城市广场店),公园绿地,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
六福珠宝(南海中建领秀广场店),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
六福珠宝(南海樵岭购物公园店),公园绿地,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
怪兽充电(阿里郎韩国料理南海广场店),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
博爱湖公园南区,自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
二洲河堤公园,自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山市扬海文化传播有限公司,自然景观,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
怪兽充电(中央电视台南海影视城),休闲娱乐,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
新三公园,自然景观,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
街电(宜尚酒店佛山滘口地铁站嘉洲广场店),自然景观,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
怪兽充电(圆环小站南海万科广场),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
街电(蕾特恩专业祛痘城市广场店),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
沿江公园-公共厕所,自然景观,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
阿迪达斯(万科广场佛山南海店),自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
中国南方电网充电站(千灯湖公园),自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
里水镇和顺村和南文化室,其他,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
万城万充汽车充电站(南海区金沙湾财富广场),公园绿地,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
劲桩汽车充电站(佛山国昌红星广场二期),自然景观,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
瑞幸咖啡(佛山美嘉广场店),自然景观,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
街电(九亩花田手工吐司南海万科广场店),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山南海广场治安联防岗亭,自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
JNBY(南海万科广场店),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
城市广场a座,公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
时代广场B座,公园绿地,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
城市广场C座,公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
城市广场B座,公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
黄飞鸿热灸体验馆(南海时代广场盐步店),公园绿地,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
囍鱼肴炭火烤鱼(小塘万民广场店),公园绿地,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
利氏宗祠,自然景观,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
南海市大沥区兴贤村民委员会桥木村民小组,其他,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
街电(洺智健身城市运动馆嘉荟广场店),公园绿地,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
时代廊桥(西门),其他,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
顺联公园里6座,公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山悦乐文化传播有限公司,自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
游乐设施(和华180购物公园店),休闲娱乐,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
百丽(万科广场佛山南海店),自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
南海区白沙桥社区幸福院,休闲娱乐,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
优品眼睛(樵岭购物公园店),公园绿地,丹灶镇,0,False,38.0,低,60.0,0.0,50,0,0.0
东阿阿胶佛山新凯广场店,自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
宝翠涌公园,自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
奥的斯商务酒店(佛山南海影视城店),自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
桂城公共自行车-南海新天地广场站,公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
采耳吧文化体验馆(罗村店),其他,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
一嗨租车(罗村尚观御园店),宗教场所,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
爱情公园,自然景观,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
鲁岗公园-篮球场,公园绿地,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
浩川功夫文化馆,文化场馆,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
大镇范合村公园,自然景观,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
市政公园,自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
采耳吧文化体验馆(小塘店),其他,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山市南海区英子串串服务店(伟业兴隆广场店),自然景观,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山西站南广场(建设中),自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山市赤道文化传媒有限公司,自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
翰林文化中心,其他,丹灶镇,0,False,38.0,低,60.0,0.0,50,0,0.0
信丰公园,自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
RELX悦刻专卖店(南海广场店),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
桂城市政千灯湖公园,自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
安定里祠堂,自然景观,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山市明奥文化传播有限公司,自然景观,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
南海湿地主题公园警企联防,自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
紫荆公园,自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
七甫牌坊,自然景观,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
平地公园垃圾压缩站,公园绿地,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
罗村文化街区,其他,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
小桔充电充电站(狮山镇信富广场新能源汽车站),自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
林岳岗公园,自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
南海区京华广场2座,公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
广东靓汤文化馆,文化场馆,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
洞庭社区警务室嘉洲广场警企联防工作站,公园绿地,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
南海西樵吉星广场(东北门),公园绿地,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
桂江第二初级中学-乡村学校少年宫,自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
王候青年文化室,其他,丹灶镇,0,False,38.0,低,60.0,0.0,50,0,0.0
特来电充电站(佛山市豪宾广场),自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
华为授权服务中心(腾大时代广场),公园绿地,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
中央广播电视总台南海影视城综合执勤岗,休闲娱乐,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
岭南古建筑材料,人文古迹,丹灶镇,0,False,38.0,低,60.0,0.0,50,0,0.0
THE COLORIST调色师(佛山南海万科广场店),自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
杨氏大宗祠,自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
瓦罉饭(百花时代广场店),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
商桥物流(和顺分部),其他,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
九江汇龙城商业广场第5区,自然景观,九江镇,0,False,38.0,低,60.0,0.0,50,0,0.0
白沙桥社区公共服务中心,其他,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山市博弈文化传播有限公司,自然景观,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山市归本文化传播有限公司,自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
圣地子悦里文化社区,体育设施,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山市浩学文化传播有限公司,自然景观,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
南海桂城军桥东北侧住宅区(西北门),其他,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
九江养正文化交流中心,自然景观,九江镇,0,False,38.0,低,60.0,0.0,50,0,0.0
玩湃社区足球公园,公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
槎潭公园,自然景观,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
麻奢公园,自然景观,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
真爱幼幼全日制早教(百花时代广场校区),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
红色文化传承有限公司佛山办事处,自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
灯湖市政公园(西门),自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
南海区富桥食品厂(西北门),其他,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
道头公园(南门),公园绿地,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
城市广场B座(北门),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
南海万科广场(东北门),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
顺联公园里2座,公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
上社公园,自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
新城广场(樵金公路店)-男洗手间,公园绿地,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
平沙沙头二队文化楼,其他,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
万城万充汽车充电站(南海区睿高广场),公园绿地,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
李氏祖祠,自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
大石社区志愿者广场,自然景观,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
悦刻专卖店(时代广场店),公园绿地,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
冯家祠堂,自然景观,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
小桔充电站(佛山爱充新能源科技有限公司永润广场),自然景观,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
创越时代文化创意园地下停车场,特色街区,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
城市广场停车场(出入口),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
城市广场停车场(入口),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
RELX悦刻专卖店(南海新城广场店),公园绿地,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
移动沟通100-盐步嘉荟广场营业厅,公园绿地,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
华莱士(罗村中心广场店),公园绿地,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
南海广场地下停车场,公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
广东公安英雄广场,自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
和华180购物公园(广佛新城店),宗教场所,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
维客诺菲尔国际公寓(佛山新凯广场店),自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
罗村越地道东南亚美食店(美盛广场店),公园绿地,丹灶镇,0,False,38.0,低,60.0,0.0,50,0,0.0
爱拉(樵岭购物公园店),公园绿地,丹灶镇,0,False,38.0,低,60.0,0.0,50,0,0.0
CAMS开迈斯超级充电站(南海万科广场负二层停车场),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
岭南功夫文化体验馆,体育设施,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
海澜之家(广东佛山南海万达广场店),自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
国昌·新城市广场金沙洲店停车场管理处,公园绿地,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
布莱恩公园西餐厅,公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
生活美学(万科广场佛山南海店),自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
OPPO官方授权体验店(南海桂城鸿大广场店),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
第2街区运动公园（大沥馆）,自然景观,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
平洲玉器街景区游客中心,特色街区,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
书亦烧仙草(城市广场店),宗教场所,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
书一杯烧仙草(佛山好万家广场店),自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山市亚冠文化传播有限,自然景观,丹灶镇,0,False,38.0,低,60.0,0.0,50,0,0.0
橄榄球网咖(黄岐和丰天地购物广场店),公园绿地,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
安踏(樵岭购物公园店),公园绿地,丹灶镇,0,False,38.0,低,60.0,0.0,50,0,0.0
国昌·新城市广场停车场,公园绿地,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
南海万科广场停车场,公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
南海万科广场地下停车场,公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
益禾堂(南海万科广场店),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
城市广场停车场,公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
广东中科廊桥建设有限公司,其他,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
港博充汽车充电站(狮山北区商业广场),自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
半月岛生态公园(南海段)(建设中),自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
无限潮领数码(樵岭购物公园店),公园绿地,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山市南海区西樵山文化旅游区管理委员会,自然景观,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
广州浩之铭文化艺术-里水校区,其他,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
路人王·BNS篮球公园,公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
特来电充电站(佛山市南海区福海广场),自然景观,丹灶镇,0,False,38.0,低,60.0,0.0,50,0,0.0
广州大江文化传媒舞美基地,自然景观,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
广东爱视文化发展有限公司,其他,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
陌倾城公寓(佛山嘉洲广场店),自然景观,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
耳姑子采耳文化馆,文化场馆,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
翰林湖农业公园(主入口),自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山市庙湾萧氏五金制品有限公司,自然景观,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
儿童游乐店(新城广场樵金公路店),休闲娱乐,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
金怡公园,自然景观,丹灶镇,0,False,38.0,低,60.0,0.0,50,0,0.0
广州凤凰园林景观设计,宗教场所,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
新基公园,自然景观,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
广东共创充电站(钱柜广场),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
真功夫(海北广场店),公园绿地,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
夏北中心公园电动汽车充电站,公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
美车堂(万达广场佛山南海店),自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
梦所睡眠文化博物馆,文化场馆,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
三眼桥铁路货场营业大厅,其他,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
中国移动(南海里水万利广场新型合作厅),公园绿地,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山市声美文化传播有限公司,自然景观,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
Mr.sun太阳先生(佛山南海万科广场店),自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
三山滨河公园,自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
VanCat梵猫(南海万达广场店),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
清风耳悦采耳文化馆,文化场馆,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
猿计划游艺MALL(南海万科广场店),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
广东省智慧青少年宫,其他,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
布达拉公寓酒店(南海万达广场店),休闲娱乐,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
城市广场-停车场(入口),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
宝力来健身俱乐部(南海·U22文化创意园),特色街区,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
南海官窑家之福广场oppo专卖店,公园绿地,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
南海万科广场7座,公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
乔贝尔(万科广场佛山南海店),自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
喆啡酒店(佛山黄岐嘉州广场店),自然景观,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
胡桃音乐酒馆(佛山西樵观心小镇店),自然景观,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
晨光文具(万科广场佛山南海店),自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
五丫口水闸公园,自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山市力楚文化有限公司,自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
和顺铜锣湾公园充电站,公园绿地,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
OPPO官方授权体验店(南海狮山广场店),自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
首三里足道会所(南海东二文化中心店),其他,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
新精武少儿武术散打培训(越秀越汇校区),体育设施,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
千机网形象店(佛山万益广场店),自然景观,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
南海影视城店-乌篷船游览,自然景观,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
大参林(南海万科广场店),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山市画里有话文化艺术培训有限公司,自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
中国移动(罗村圣地广场营业厅),公园绿地,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
和强数码(城市广场店),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
广东礼序文化传播有限公司,其他,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
桔子酒店(佛山南海万科广场店)-停车场,自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
锺氏大宗祠,自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
宛庭家纺(国昌新城市广场店),公园绿地,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山酷奇斯文化传播有限公司,自然景观,丹灶镇,0,False,38.0,低,60.0,0.0,50,0,0.0
耳音阁釆耳文化馆(狮山店),自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
维尔斯酒店(佛山永润广场店),自然景观,里水镇,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山市南海桥弘灯饰五金厂,自然景观,丹灶镇,0,False,38.0,低,60.0,0.0,50,0,0.0
京东母婴生活馆(万科广场佛山南海店),自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山市穗和文化传播有限公司,自然景观,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
丁氏宗祠,自然景观,丹灶镇,0,False,38.0,低,60.0,0.0,50,0,0.0
采耳吧文化体验馆(沙头店),其他,九江镇,0,False,38.0,低,60.0,0.0,50,0,0.0
爱的家衣柜橱柜(新城广场樵金公路店),公园绿地,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
万城万充汽车充电站(南海区罗村商业广场),公园绿地,丹灶镇,0,False,38.0,低,60.0,0.0,50,0,0.0
民乐小学南塱一街文化楼,其他,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
乐祺堡成长世界(南海万科广场店),休闲娱乐,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
钓鱼池(新城广场樵金公路店),公园绿地,西樵镇,0,False,38.0,低,60.0,0.0,50,0,0.0
酷乐潮玩(南海万科广场店),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
虾牌坊(2号店),人文古迹,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
途虎养车工场店(佛山松岗广场店),自然景观,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
顺联公园里3座,公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
花苑社区幸福院（新天地广场）,公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
府上酒店(佛山金沙洲万达广场店),自然景观,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
佛山国家高新区南海公园,自然景观,狮山镇,0,False,38.0,低,60.0,0.0,50,0,0.0
颜喜烧烤·海鲜·小龙虾宵夜(南海广场店),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
南海文化公园(西门),公园绿地,桂城街道,0,False,38.0,低,60.0,0.0,50,0,0.0
盐步文化中心,其他,大沥镇,0,False,38.0,低,60.0,0.0,50,0,0.0
