poi_id,poi_name,town,lng,lat,n_anchor_tag,n_seed_entity,n_hop1_new,n_hop2_new,mentions_0,mentions_1_new,mentions_2_new,official_0,official_1_new,official_2_new
B0FFK7YOOK,永固亭,西樵镇,112.870843,22.854234,0,0,0,0,0,0,0,0,0,0
B0FFK803GU,中央电视台南海影视城五福临门,大沥镇,113.101736,23.189737,0,0,0,0,0,0,0,0,0,0
B0FFK80GIC,翰林湖农业公园-小卖部,狮山镇,112.930145,23.054613,1,0,0,0,0,0,0,0,0,0
B0FFK80NGT,翰林花海,狮山镇,112.931825,23.055651,1,0,0,0,0,0,0,0,0,0
B0FFK80U5C,周氏祠堂,狮山镇,113.028972,23.19673,0,0,0,0,0,0,0,0,0,0
B0FFK82GH8,夏一站天后(钱柜广场店),桂城街道,113.122459,23.051539,0,0,0,0,0,0,0,0,0,0
B0FFK84CG1,三山河堤公园足球场,桂城街道,113.213285,23.038845,0,0,0,0,0,0,0,0,0,0
B0FFK84LBX,翰林湖农业公园P2停车场(出口),狮山镇,112.930843,23.058533,1,0,0,0,0,0,0,0,0,0
B0FFK85ZVT,竹径通幽,西樵镇,112.871006,22.855339,0,0,0,0,0,0,0,0,0,0
B0FFK866IS,中国体育彩票(庙前街店),桂城街道,113.15483,23.010836,0,0,0,0,0,0,0,0,0,0
B0FFK867SW,中央电视台南海影视城-秦淮楼,大沥镇,113.101862,23.188939,0,0,0,0,0,0,0,0,0,0
B0FFK86TVG,珍丰广场1-2栋,丹灶镇,112.91544,23.042132,0,0,0,0,0,0,0,0,0,0
B0FFK8714J,北区商业广场招商管理处,狮山镇,112.980131,23.174851,0,0,0,0,0,0,0,0,0,0
B0FFK8756N,绿竹青萝,西樵镇,112.869103,22.853238,0,0,0,0,0,0,0,0,0,0
B0FFK881ES,银溪古道,西樵镇,112.87225,22.855589,0,0,0,0,0,0,0,0,0,0
B0FFK88213,保捷广场4号楼,丹灶镇,113.011865,22.914745,0,0,0,0,0,0,0,0,0,0
B0FFK883UY,南天福地牌坊,西樵镇,112.872422,22.856244,0,0,0,0,0,0,0,0,0,0
B0FFK88MT2,东方国际机械广场U座,桂城街道,113.187781,23.042828,0,0,0,0,0,0,0,0,0,0
B0FFK88OJ5,萱子饰品(金沙洲万达广场店),里水镇,113.191512,23.142938,0,0,0,0,0,0,0,0,0,0
B0FFK88TMS,白沙桥村民小组,狮山镇,113.013504,23.08728,0,0,0,0,0,0,0,0,0,0
B0FFK88V1J,集嘉广场-服务台,桂城街道,113.235505,23.032447,0,0,0,0,0,0,0,0,0,0
B0FFK88VWK,友松李公祠,里水镇,113.19869,23.108804,0,0,0,0,0,0,0,0,0,0
B0FFK89RE5,水源潭,西樵镇,112.867515,22.85243,0,0,0,0,0,0,0,0,0,0
B0FFK89YF6,腾大广场B座,狮山镇,113.004453,23.130284,0,0,0,0,0,0,0,0,0,0
B0FFK8CE28,水生植物体验观光区,狮山镇,112.931388,23.053851,0,0,0,0,0,0,0,0,0,0
B0FFK8CMY2,岐简萧公祠,大沥镇,113.084842,23.203512,0,0,0,0,0,0,0,0,0,0
B0FFK8D8OK,南海博物馆-取票处,西樵镇,112.972131,22.910171,1,0,0,0,0,0,0,0,0,0
B0FFK8DH75,街电(乐趣荟广场2座),大沥镇,113.117924,23.108615,0,0,0,0,0,0,0,0,0,0
B0FFK8E6C1,来电(秦人味道国昌新城市广场店),里水镇,113.196538,23.141831,0,0,0,0,0,0,0,0,0,0
B0FFK8EBVK,白沙桥社区流动人口和出租屋管理服务站,狮山镇,113.013399,23.087485,0,0,0,0,0,0,0,0,0,0
B0FFK8EFMU,陆氏宗祠,狮山镇,112.939885,23.110232,0,0,0,0,0,0,0,0,0,0
B0FFK8ELEB,孝德湖公园(西1门),狮山镇,113.052235,23.070664,0,0,0,0,0,0,0,0,0,0
B0FFK8FHZM,街电(书亦烧仙草城市广场店),桂城街道,113.151297,23.03621,0,0,0,0,0,0,0,0,0,0
B0FFK8FMLU,神州租车(罗村商业广场店),狮山镇,113.046345,23.051723,0,0,0,0,0,0,0,0,0,0
B0FFK8FSG3,神州租车(和信广场麦当劳停车网点),狮山镇,112.999672,23.125061,0,0,0,0,0,0,0,0,0,0
B0FFK8HRJI,隐郎周公祠,大沥镇,113.086703,23.176154,0,0,0,0,0,0,0,0,0,0
B0FFK8LVOS,蒲来韩国炸鸡&披萨(南海万科广场店),桂城街道,113.148447,23.038977,0,0,0,0,0,0,0,0,0,0
B0FFK8LXBH,五一村大街公园,大沥镇,113.067701,23.127731,0,0,0,0,0,0,0,0,0,0
B0FFK8PLB5,街电(超凡网咖永润广场店),里水镇,113.190553,23.187026,0,0,0,0,0,0,0,0,0,0
B0FFK8SDDX,锋景汽车文化创意产业园,桂城街道,113.122261,23.074116,0,0,0,0,0,0,0,0,0,0
B0FFK8YRCT,四川面馆(白沙桥),狮山镇,113.014308,23.087534,0,0,0,0,0,0,0,0,0,0
B0FFK8ZPTA,海洋文化培训中心(太和分店),西樵镇,112.974484,22.945153,2,2,37,628,36,1227,8896,1,26,495
B0FFK8ZT9S,哥弟(樵岭购物公园店),西樵镇,112.981723,22.945439,0,0,0,0,0,0,0,0,0,0
B0FFK93AQ5,翔鹰射箭馆(樵岭购物公园店),丹灶镇,112.981085,22.945923,0,0,0,0,0,0,0,0,0,0
B0FFK93D1K,优比熊母婴百货(中成商业广场店),狮山镇,113.093961,23.141758,0,0,0,0,0,0,0,0,0,0
B0FFK93YC1,佛山市基层综合性文化服务中心,大沥镇,113.09827,23.141809,0,0,0,0,0,0,0,0,0,0
B0FFK94UVZ,醉成都小郡肝串串火锅(嘉洲广场店),里水镇,113.18452,23.11071,0,0,0,0,0,0,0,0,0,0
B0FFK95WBH,首发发型设计(珍丰广场店),丹灶镇,112.916177,23.041904,0,0,0,0,0,0,0,0,0,0
B0FFK9CYV1,书亦烧仙草(南海万达广场店),桂城街道,113.15218,23.066429,0,0,0,0,0,0,0,0,0,0
B0FFK9EK69,天福便利店(万益广场店),里水镇,113.197327,23.146676,0,0,0,0,0,0,0,0,0,0
B0FFK9HRGX,纯剪吧专业快剪店(城市广场店),桂城街道,113.15145,23.036451,0,0,0,0,0,0,0,0,0,0
B0FFK9M19E,淼福猪肚鸡(金盛广场店),狮山镇,113.048092,23.059951,0,0,0,0,0,0,0,0,0,0
B0FFK9MSE0,椰小婉(万达广场佛山南海店),桂城街道,113.151258,23.066273,0,0,0,0,0,0,0,0,0,0
B0FFK9N8GR,中国电信(信基广场营业厅),九江镇,113.007972,22.844091,3,2,7,369,6,490,5407,2,6,265
B0FFK9NV9H,三福时尚(金沙洲万达广场店),里水镇,113.191791,23.143134,0,0,0,0,0,0,0,0,0,0
B0FFK9SG85,来电(王子拉茶丽日广场店),桂城街道,113.159841,23.016164,1,0,0,0,0,0,0,0,0,0
B0FFKAYHO1,街电(中国移动嘉洲广场),里水镇,113.183998,23.111703,0,0,0,0,0,0,0,0,0,0
B0FFKB7OSA,无极养生园,丹灶镇,112.883669,23.052745,1,2,50,1188,112,1714,12833,2,42,735
B0FFKB7QVR,芬腾(永润广场里广新城店),里水镇,113.189887,23.186832,0,0,0,0,0,0,0,0,0,0
B0FFKB7T7K,游轮金街(金沙洲万达广场店),大沥镇,113.190978,23.141481,0,0,0,0,0,0,0,0,0,0
B0FFKB7VDE,iPhone(永润广场店),里水镇,113.189753,23.187068,0,0,0,0,0,0,0,0,0,0
B0FFKB7VL7,爱婴岛(永润广场里广新城店),里水镇,113.189455,23.186115,0,0,0,0,0,0,0,0,0,0
B0FFKBBMBF,三眼桥涌口农庄,桂城街道,113.23933,23.042772,0,0,0,0,0,0,0,0,0,0
B0FFKBOBP3,南岸村篮球场公园,大沥镇,113.093964,23.086434,0,0,0,0,0,0,0,0,0,0
B0FFKBVC7P,来电(东方铭剪和信广场店),狮山镇,112.999653,23.123608,0,0,0,0,0,0,0,0,0,0
B0FFKBYHJL,小杏村文化楼,丹灶镇,112.886668,23.020389,0,0,0,0,0,0,0,0,0,0
B0FFKBYOEG,艺高文化中心,大沥镇,113.093209,23.107069,0,0,0,0,0,0,0,0,0,0
B0FFKC53O0,华为手机(佛山南海万达广场),桂城街道,113.151084,23.066176,0,0,0,0,0,0,0,0,0,0
B0FFKCGXRC,奥园公园,狮山镇,113.051251,23.067479,0,0,0,0,0,0,0,0,0,0
B0FFKCHDHM,层潭叠绿,西樵镇,112.869435,22.852984,0,0,0,0,0,0,0,0,0,0
B0FFKCHI2A,孝德湖公园(西4门),狮山镇,113.052198,23.07066,0,0,0,0,0,0,0,0,0,0
B0FFKCHMGB,碧流泻玉,西樵镇,112.866136,22.850636,0,0,0,0,0,0,0,0,0,0
B0FFKCHPL3,翰林湖农业公园P2生态停车场(入口),狮山镇,112.930795,23.058107,1,0,0,0,0,0,0,0,0,0
B0FFKCI7EP,崇德公园,西樵镇,112.977567,22.965135,0,0,0,0,0,0,0,0,0,0
B0FFKCIBVR,觉觉亭,西樵镇,112.870988,22.855123,0,0,0,0,0,0,0,0,0,0
B0FFKCIFGE,不老泉,西樵镇,112.871402,22.853977,0,0,0,0,0,0,0,0,0,0
B0FFKCIIOZ,桂南银都-西门人行门,狮山镇,113.001362,23.131198,0,0,0,0,0,0,0,0,0,0
B0FFKCILZO,佛山市南海区九江沙头武术协会,九江镇,113.020278,22.917862,0,0,0,0,0,0,0,0,0,0
B0FFKCIUGZ,翰林湖农业公园(西入口),狮山镇,112.930732,23.050977,0,0,0,0,0,0,0,0,0,0
B0FFKCJL51,谢溪公园,里水镇,113.12895,23.21526,0,0,0,0,0,0,0,0,0,0
B0FFKCJNB0,颂月广场,桂城街道,113.190166,23.042863,0,0,0,0,0,0,0,0,0,0
B0FFKCK2J3,奔月广场,桂城街道,113.190972,23.039824,0,0,0,0,0,0,0,0,0,0
B0FFKCKM9H,三面观音广场,桂城街道,113.204342,23.023305,0,0,0,0,0,0,0,0,0,0
B0FFKCKNVN,状元公园北入口-广场,狮山镇,113.044632,23.074562,0,0,0,0,0,0,0,0,0,0
B0FFKCKP9P,新城广场-收银台,西樵镇,112.978339,22.951426,0,0,0,0,0,0,0,0,0,0
B0FFKCKQVU,翰林湖农业公园P1停车场,狮山镇,112.930204,23.057676,1,0,0,0,0,0,0,0,0,0
B0FFKCKRG7,南海大湿地财神庙,丹灶镇,112.963247,23.084109,0,0,0,0,0,0,0,0,0,0
B0FFKCKTRX,三山森林公园-西江村公园,桂城街道,113.21653,23.031684,1,1,26,735,47,1329,10251,1,21,535
B0FFKCKV8H,卡尔米内广场,桂城街道,113.221417,23.007526,0,0,0,0,0,0,0,0,0,0
B0FFKCKVPX,樵岭购物公园10-2栋,西樵镇,112.981368,22.945886,0,0,0,0,0,0,0,0,0,0
B0FFKCKYSK,周公园,大沥镇,113.08753,23.060923,0,0,0,0,0,0,0,0,0,0
B0FFKCL42E,彦骧侯公祠,里水镇,113.156061,23.160655,0,0,0,0,0,0,0,0,0,0
B0FFKCL4JR,铂思广场B栋,丹灶镇,113.009892,22.916725,0,0,0,0,0,0,0,0,0,0
B0FFKCLA1J,孝德湖公园(西6门),狮山镇,113.052361,23.070018,0,0,0,0,0,0,0,0,0,0
B0FFKCLIDF,南海沙头李氏宗祠,丹灶镇,113.020135,22.916176,0,0,0,0,0,0,0,0,0,0
B0FFKCLJY8,孝德湖公园(南1门),狮山镇,113.054515,23.069919,0,0,0,0,0,0,0,0,0,0
B0FFKCLNET,华创商业广场(南门),大沥镇,113.148028,23.108906,0,0,0,0,0,0,0,0,0,0
B0FFKCLO2X,汇浦商业广场1号楼,大沥镇,113.085103,23.152588,0,0,0,0,0,0,0,0,0,0
B0FFKCLOAV,鹏瑞利季华广场(东2门),桂城街道,113.148891,23.014104,0,0,0,0,0,0,0,0,0,0
B0FFKCMHMQ,地域文化展馆,里水镇,113.142426,23.111343,0,0,0,0,0,0,0,0,0,0
B0FFKCMI3H,鹏瑞利季华广场(南门),桂城街道,113.14768,23.014024,0,0,0,0,0,0,0,0,0,0
B0FFKCMKWM,Summer(金典广场店),丹灶镇,112.981244,22.942702,0,0,0,0,0,0,0,0,0,0
B0FFKCML0M,深嘉里公园,丹灶镇,113.026752,22.908548,1,0,0,0,0,0,0,0,0,0
B0FFKCML3A,平沙岛广瀚生态旅游景区,西樵镇,112.899381,22.920226,0,0,0,0,0,0,0,0,0,0
B0FFKCMLMB,鹏瑞利季华广场(南2门),桂城街道,113.148016,23.014063,0,0,0,0,0,0,0,0,0,0
B0FFKCMMDE,鹏瑞利季华广场(南1门),桂城街道,113.148543,23.013837,0,0,0,0,0,0,0,0,0,0
B0FFKCMNC5,绿丰果蔬超市(尚观分店),狮山镇,113.038632,23.052153,0,0,0,0,0,0,0,0,0,0
B0FFKCMXFG,月老广场,桂城街道,113.191448,23.043753,0,0,0,0,0,0,0,0,0,0
B0FFKCNU74,鹏瑞利季华广场(南6门),桂城街道,113.146968,23.014021,0,0,0,0,0,0,0,0,0,0
B0FFKCP1DO,平洲美食广场4座,桂城街道,113.201933,23.044673,0,0,0,0,0,0,0,0,0,0
B0FFKCQ2HF,南海博物馆-多功能报告厅,西樵镇,112.973384,22.910335,1,0,0,0,0,0,0,0,0,0
B0FFKCQ9DS,樵岭购物公园9栋,西樵镇,112.980812,22.947387,0,0,0,0,0,0,0,0,0,0
B0FFKCR2NN,桂城公共自行车紫荷公园站租赁点,桂城街道,113.134443,23.055038,0,0,0,0,0,0,0,0,0,0
B0FFKCU8OE,城市衣柜(信基广场店),九江镇,113.00864,22.844274,2,0,0,0,0,0,0,0,0,0
B0FFKD1JVU,来电(蕾特恩专业祛痘城市广场店),桂城街道,113.150852,23.036545,0,0,0,0,0,0,0,0,0,0
B0FFKD9G64,耳艺采耳文化体验馆(南海万达店),桂城街道,113.152834,23.066746,0,0,0,0,0,0,0,0,0,0
B0FFKDMXQX,创越时代文化创意园3栋,桂城街道,113.171415,23.03965,0,0,0,0,0,0,0,0,0,0
B0FFKDN6PO,来电(圆环小站永润广场店),里水镇,113.190013,23.186792,0,0,0,0,0,0,0,0,0,0
B0FFKDP7LW,罗村商业广场,狮山镇,113.046075,23.050404,0,0,0,0,0,0,0,0,0,0
B0FFKDSPNI,慎轩关公祠,大沥镇,113.0966,23.153774,0,0,0,0,0,0,0,0,0,0
B0FFKDSYC6,北江慈航观音,狮山镇,112.969283,23.062288,0,0,0,0,0,0,0,0,0,0
B0FFKDW98Y,来电(山顶沙河粉嘉洲广场),大沥镇,113.184088,23.111967,0,0,0,0,0,0,0,0,0,0
B0FFKE71E8,利郎专卖店(伟业兴隆广场店),大沥镇,113.114132,23.108421,0,0,0,0,0,0,0,0,0,0
B0FFKEA4PL,中区文化广场,桂城街道,113.212261,23.029701,1,1,26,735,47,1329,10251,1,21,535
B0FFKEVW9L,长安车和美汽车商城(佛山南海百花时代广场店),桂城街道,113.149564,23.035207,0,0,0,0,0,0,0,0,0,0
B0FFKF0D3P,江渔儿酸菜鱼(万科广场店),桂城街道,113.148348,23.039404,0,0,0,0,0,0,0,0,0,0
B0FFKF1MUV,华光庙,里水镇,113.167321,23.088397,0,0,0,0,0,0,0,0,0,0
B0FFKF1YF4,中央电视台南海影视城正门东停车场(出入口),狮山镇,113.107197,23.191398,0,0,0,0,0,0,0,0,0,0
B0FFKF92M3,博雅文化艺术中心,桂城街道,113.14133,23.011463,0,0,0,0,0,0,0,0,0,0
B0FFKFL3P8,西樵山国艺影视城午门售票处,西樵镇,112.969584,22.90963,1,0,0,0,0,0,0,0,0,0
B0FFKFOCZ7,中心体育公园,大沥镇,113.108562,23.08553,0,0,0,0,0,0,0,0,0,0
B0FFKFVAF7,观心博览馆馆,西樵镇,112.957325,22.941664,3,6,450,2844,621,7139,18286,6,338,1779
B0FFKFVAG9,观心美术馆,西樵镇,112.9574,22.941651,3,6,450,2844,621,7139,18286,6,338,1779
B0FFKFWDVE,维也纳3好酒店(佛山金沙中心广场店),丹灶镇,112.919304,23.112663,0,0,0,0,0,0,0,0,0,0
B0FFKFZ0LU,又见眼镜(樵岭购物公园店),西樵镇,112.980956,22.946007,0,0,0,0,0,0,0,0,0,0
B0FFKFZQ22,柚米国际社区(金磊广场店),大沥镇,113.104434,23.119363,0,0,0,0,0,0,0,0,0,0
B0FFKG8GZO,嘉广数码(嘉洲广场店),里水镇,113.18399,23.111936,0,0,0,0,0,0,0,0,0,0
B0FFKGBRX8,来电(喜市多万达广场),桂城街道,113.15337,23.06564,0,0,0,0,0,0,0,0,0,0
B0FFKGC35G,街电(简剪丽日广场店),桂城街道,113.15864,23.016163,1,0,0,0,0,0,0,0,0,0
B0FFKGFPBC,蟹泉仙井,丹灶镇,112.880326,23.041284,0,0,0,0,0,0,0,0,0,0
B0FFKGQ62M,肯德基(金沙洲万达广场店),大沥镇,113.191817,23.143319,0,0,0,0,0,0,0,0,0,0
B0FFKGQ9KV,肯德基(汇翠珠宝广场店),桂城街道,113.205347,23.026254,0,0,0,0,0,0,0,0,0,0
B0FFKGQQMP,大C柠檬茶(万菱广场店),大沥镇,113.112702,23.109445,0,0,0,0,0,0,0,0,0,0
B0FFKGSVF6,汇翠珠宝广场,桂城街道,113.205243,23.02628,0,0,0,0,0,0,0,0,0,0
B0FFKGWRWT,来电(万岁料理回转寿司季华广场店),桂城街道,113.148004,23.014273,0,0,0,0,0,0,0,0,0,0
B0FFKGYWTL,下沉演艺广场,桂城街道,113.150591,23.070346,0,0,0,0,0,0,0,0,0,0
B0FFKH1Y6Z,翰林湖农业公园(西南入口),丹灶镇,112.932354,23.047161,0,0,0,0,0,0,0,0,0,0
B0FFKH3I80,街电(迷尚美甲新城广场店),西樵镇,112.978099,22.951696,0,0,0,0,0,0,0,0,0,0
B0FFKH4ZKQ,状元公园-主入口广场,狮山镇,113.046162,23.073576,0,0,0,0,0,0,0,0,0,0
B0FFKH550S,中国农业银行24小时自助银行(金百福都市广场自助银行),桂城街道,113.165185,23.026471,0,0,0,0,0,0,0,0,0,0
B0FFKHCDMF,钱大妈(花苑广场店),桂城街道,113.146155,23.034377,0,0,0,0,0,0,0,0,0,0
B0FFKHCSHL,来电(卡米网咖城市广场店),桂城街道,113.150877,23.037624,0,0,0,0,0,0,0,0,0,0
B0FFKHD4MU,南海区文化体育旅游系统扫黑除恶专项斗争领导小组办公室,桂城街道,113.135295,23.03203,0,0,0,0,0,0,0,0,0,0
B0FFKHD5UK,街电(一只酸奶牛南海万科广场店),桂城街道,113.148248,23.039082,0,0,0,0,0,0,0,0,0,0
B0FFKHGAUU,怀庄孔公祠,大沥镇,113.079857,23.156887,0,0,0,0,0,0,0,0,0,0
B0FFKHHG1N,佛山市青少年文化宫桂城宫,桂城街道,113.137242,23.034111,0,0,0,0,0,0,0,0,0,0
B0FFKHJ9NB,德培黄公祠,里水镇,113.194783,23.19972,0,0,0,0,0,0,0,0,0,0
B0FFKHJZX1,冷却塔水泵电机(彩泽老字号店),大沥镇,113.099258,23.077587,0,0,0,0,0,0,0,0,0,0
B0FFKHK7NT,街电(快乐一厨国昌新城市广场店),大沥镇,113.196934,23.142825,0,0,0,0,0,0,0,0,0,0
B0FFKHM7R5,周家文化室,狮山镇,113.030026,23.087779,0,0,0,0,0,0,0,0,0,0
B0FFKHNSAT,来电(新凯广场),桂城街道,113.153093,23.064283,0,0,0,0,0,0,0,0,0,0
B0FFKHO89J,优茗湖,狮山镇,112.994632,23.120948,0,0,0,0,0,0,0,0,0,0
B0FFKHP3T7,白塔村工业大道13号,里水镇,113.199659,23.189103,0,0,0,0,0,0,0,0,0,0
B0FFKHPPPY,嘉怡社区怡富广场出租屋业主联合分会,里水镇,113.17951,23.111304,0,0,0,0,0,0,0,0,0,0
B0FFKHUGW2,南海区大沥街道乡村学校少年宫,大沥镇,113.116592,23.117511,0,0,0,0,0,0,0,0,0,0
B0FFKI6X09,来电(洋洋数码鸿大广场),桂城街道,113.12893,23.051924,0,0,0,0,0,0,0,0,0,0
B0FFKIJXAH,七匹狼(富弘广场店),狮山镇,113.03959,23.062733,0,0,0,0,0,0,0,0,0,0
B0FFKIQMZT,佛山市公路局广三专用公路路桥收费管理所,狮山镇,113.012303,23.133947,0,0,0,0,0,0,0,0,0,0
B0FFKIQZM4,红星广场,狮山镇,112.99056,23.190893,0,0,0,0,0,0,0,0,0,0
B0FFKIR0JI,白鹤田广场,狮山镇,112.991524,23.193193,0,0,0,0,0,0,0,0,0,0
B0FFKIR0PF,前进广场,狮山镇,112.982342,23.20548,0,0,0,0,0,0,0,0,0,0
B0FFKIV0PW,儒溪立新老家祠堂,西樵镇,112.951841,22.909156,0,0,0,0,0,0,0,0,0,0
B0FFKIV883,中国银行24小时自助银行(威尔斯广场支行),里水镇,113.168527,23.113489,0,0,0,0,0,0,0,0,0,0
B0FFKIVVBB,裕南吕公祠,里水镇,113.123203,23.157268,0,0,0,0,0,0,0,0,0,0
B0FFKJ5LW5,重建关氏世美堂文化馆联络办事处,九江镇,113.014289,22.81776,0,0,0,0,0,0,0,0,0,0
B0FFKJ9JY0,领秀广场,桂城街道,113.134837,23.061953,0,0,0,0,0,0,0,0,0,0
B0FFKJD696,西樵黄大仙祠,西樵镇,112.97084,22.910117,1,0,0,0,0,0,0,0,0,0
B0FFKJEZHH,来电(OYO酒店南海城市广场店),桂城街道,113.15191,23.035301,0,0,0,0,0,0,0,0,0,0
B0FFKJJSZ7,来电(OYO贡盈商务酒店长盈广场孝贤路店),狮山镇,113.041313,23.07639,0,0,0,0,0,0,0,0,0,0
B0FFKJNIFN,街电(茶聚得信基广场店),丹灶镇,113.00789,22.844059,3,2,7,369,6,490,5407,2,6,265
B0FFKJNYND,来电(茶聚得信基广场店),丹灶镇,113.00789,22.844059,3,2,7,369,6,490,5407,2,6,265
B0FFKJRH5Y,山华文化传媒,大沥镇,113.132855,23.112381,0,0,0,0,0,0,0,0,0,0
B0FFKJXCFJ,街电(大卡司黄岐国昌广场店),大沥镇,113.196125,23.143019,0,0,0,0,0,0,0,0,0,0
B0FFKK45FH,粤鸿文化传播,桂城街道,113.150675,23.007777,0,0,0,0,0,0,0,0,0,0
B0FFKK5E7H,街电(蓝天通讯国昌广场店),大沥镇,113.196125,23.143019,0,0,0,0,0,0,0,0,0,0
B0FFKK8HV1,金谷潮坊潮汕菜·罗村店(金谷潮坊潮汕菜·公园里店),狮山镇,113.042488,23.049031,0,0,0,0,0,0,0,0,0,0
B0FFKK9ZE6,智慧鸟教育(百花时代广场店),桂城街道,113.14709,23.035278,0,0,0,0,0,0,0,0,0,0
B0FFKKBYUF,阿玛仕(奥园广场店),狮山镇,112.993802,23.124087,0,0,0,0,0,0,0,0,0,0
B0FFKKPNA1,THE CORNER(新凯广场店),桂城街道,113.152259,23.064264,0,0,0,0,0,0,0,0,0,0
B0FFKKRQJK,神州租车西樵富盛广场自助点,西樵镇,112.979814,22.943686,1,1,35,618,29,1216,8769,1,25,490
B0FFKKSCFJ,财源广场溜冰场,里水镇,113.186902,23.116786,0,0,0,0,0,0,0,0,0,0
B0FFKL5WCP,愉月文化艺术工作室(壹.舞蹈馆),里水镇,113.194425,23.196124,0,0,0,0,0,0,0,0,0,0
B0FFKLEDPG,同乐广场(东门),大沥镇,113.09565,23.072801,0,0,0,0,0,0,0,0,0,0
B0FFKLEDPJ,南信广场(东1门),大沥镇,113.097804,23.069308,0,0,0,0,0,0,0,0,0,0
B0FFKM8SFB,南海新天地广场(西1门),桂城街道,113.153023,23.035979,0,0,0,0,0,0,0,0,0,0
B0FFKM9807,南海西樵香云纱博物馆,西樵镇,112.92976,22.97407,0,0,0,0,0,0,0,0,0,0
B0FFKMTBPI,耳悠采耳文化体验馆(金沙洲店),大沥镇,113.201878,23.144452,0,0,0,0,0,0,0,0,0,0
B0FFKMYJ5Y,健生堂(阳光在线广场店),狮山镇,113.02711,23.14658,0,0,0,0,0,0,0,0,0,0
B0FFKN0E5O,唯品仓(佛山国昌广场店),里水镇,113.19641,23.143427,0,0,0,0,0,0,0,0,0,0
B0FFKNG7VS,欧雅锦辉广场(建设中),大沥镇,113.104087,23.155107,0,0,0,0,0,0,0,0,0,0
B0FFKNMP0Y,7分甜(佛山南海嘉洲广场店),里水镇,113.184135,23.110638,0,0,0,0,0,0,0,0,0,0
B0FFKNMQW2,街电(美星现制新凯广场店),桂城街道,113.153866,23.065669,0,0,0,0,0,0,0,0,0,0
B0FFKNND1G,旧五斗大桥,桂城街道,113.199249,23.016031,0,0,0,0,0,0,0,0,0,0
B0FFKNVFVR,新城广场(西北门),西樵镇,112.977921,22.951805,0,0,0,0,0,0,0,0,0,0
B0FFKNWP96,广东兴业路桥工程有限公司综合楼,桂城街道,113.211822,23.013717,0,0,0,0,0,0,0,0,0,0
B0FFKNYA89,岩岳吕公祠,里水镇,113.122471,23.157539,0,0,0,0,0,0,0,0,0,0
B0FFKO0J42,凯里亚德酒店(佛山西樵山风景区樵岭广场店),西樵镇,112.980997,22.95419,0,0,0,0,0,0,0,0,0,0
B0FFKO1XN3,街电(飞龙网咖鸿得利广场店),大沥镇,113.10351,23.109087,0,0,0,0,0,0,0,0,0,0
B0FFKO7GLP,街电(零食村万达广场),桂城街道,113.151351,23.066178,0,0,0,0,0,0,0,0,0,0
B0FFKO7TWS,大东(樵岭购物公园店),丹灶镇,112.981395,22.945453,0,0,0,0,0,0,0,0,0,0
B0FFKO7VZB,时代教育(樵岭购物公园店),西樵镇,112.981515,22.946069,0,0,0,0,0,0,0,0,0,0
B0FFKOB521,街电(永和豆浆金沙洲万达广场店),大沥镇,113.190909,23.141271,0,0,0,0,0,0,0,0,0,0
B0FFKOE09O,广东定成红文化传媒有限公司,丹灶镇,112.971636,22.962668,0,0,0,0,0,0,0,0,0,0
B0FFKOFGIH,极限汇汽车文化俱乐部(佛山店),大沥镇,113.086089,23.056206,0,0,0,0,0,0,0,0,0,0
B0FFKOJQC8,骏福老长沙(昇宝广场店),大沥镇,113.094736,23.148932,0,0,0,0,0,0,0,0,0,0
B0FFKOZ6LQ,瓦尔塔蓄电池专卖店(石龙北路店),桂城街道,113.18153,23.055786,1,0,0,0,0,0,0,0,0,0
B0FFKPAG2D,康园,丹灶镇,112.898087,23.024306,1,1,6,327,3,634,6428,1,4,234
B0FFKPLU1L,上东观龙台,丹灶镇,113.018935,22.829958,2,2,65,1296,103,2121,13844,2,48,786
B0FFKPN176,来电(卡瑞万达广场店),桂城街道,113.152708,23.066979,0,0,0,0,0,0,0,0,0,0
B0FFKPP6RO,精途酒店(佛山新桂商业广场店),大沥镇,113.157668,23.084936,0,0,0,0,0,0,0,0,0,0
B0FFKPQ7LL,来电(禾味万达广场),桂城街道,113.153386,23.065927,0,0,0,0,0,0,0,0,0,0
B0FFKPTFJC,黄岐岐南财源广场,大沥镇,113.186438,23.116769,0,0,0,0,0,0,0,0,0,0
B0FFKPXPD0,爱婴岛(小塘万民广场店),狮山镇,112.980221,23.091822,0,0,0,0,0,0,0,0,0,0
B0FFKPY866,孝德文化馆,狮山镇,113.053809,23.070115,0,0,0,0,0,0,0,0,0,0
B0FFKPZPSK,石庙文体楼,里水镇,113.183077,23.093742,0,0,0,0,0,0,0,0,0,0
B0FFKQ1EDF,呢度有一间街舞馆(鸿大广场店),桂城街道,113.12868,23.051672,0,0,0,0,0,0,0,0,0,0
B0FFKQ29AM,来电(美宜佳万达广场),桂城街道,113.150952,23.066371,0,0,0,0,0,0,0,0,0,0
B0FFKQ6UCQ,平东社区公园警企联防,桂城街道,113.212648,23.022021,0,0,0,0,0,0,0,0,0,0
B0FFKQC1A9,谈氏宗祠,大沥镇,113.071125,23.211933,0,0,0,0,0,0,0,0,0,0
B0FFKQFEUA,银柜纯K(罗行广场店),丹灶镇,112.959708,23.035223,0,0,0,0,0,0,0,0,0,0
